aislado_id,metodo_extraccion,grupo_experimental,replica_biologica,concentracion_mg_ml,conidias_log10,porcentaje_inhibicion_hoja,extra_medicion,es_control,hoja_origen,fila_origen,conidias_crudo,control_conidias_log10,control_conidias_crudo
HC5,ultrasonido,Grupo 1 - H1,3,5.0,7.65,-15.90909090909092,,False,ULTRASONIDO,8,44668359.21509635,6.6,3981071.7055349695
HC6,ultrasonido,Grupo 4 - H28,1,0.0,7.43,2.691790040376841,1.884253028263792,True,ULTRASONIDO,9,26915348.03926913,7.43,26915348.039269138
HC6,ultrasonido,Grupo 4 - H28,2,0.0,,1.615074024226112,0.7121807028437622,True,ULTRASONIDO,10,,7.43,26915348.039269138
HC6,ultrasonido,Grupo 4 - H28,3,0.0,,1.3458950201884206,,True,ULTRASONIDO,11,,7.43,26915348.039269138
HC6,ultrasonido,Grupo 4 - H28,1,5.0,7.23,2.691790040376841,1.884253028263792,False,ULTRASONIDO,9,16982436.52461746,7.43,26915348.039269138
HC6,ultrasonido,Grupo 4 - H28,2,5.0,7.31,1.615074024226112,0.7121807028437622,False,ULTRASONIDO,10,20417379.44669528,7.43,26915348.039269138
HC6,ultrasonido,Grupo 4 - H28,3,5.0,7.33,1.3458950201884206,,False,ULTRASONIDO,11,21379620.895022325,7.43,26915348.039269138
HC9,ultrasonido,Grupo 3 - H20,1,0.0,7.23,-6.915629322268326,-0.6454587367450427,True,ULTRASONIDO,12,16982436.52461746,7.23,16982436.52461746
HC9,ultrasonido,Grupo 3 - H20,2,0.0,,10.373443983402488,9.57292309626608,True,ULTRASONIDO,13,,7.23,16982436.52461746
HC9,ultrasonido,Grupo 3 - H20,3,0.0,,-5.3941908713692905,,True,ULTRASONIDO,14,,7.23,16982436.52461746
HC9,ultrasonido,Grupo 3 - H20,1,5.0,7.73,-6.915629322268326,-0.6454587367450427,False,ULTRASONIDO,12,53703179.63702533,7.23,16982436.52461746
HC9,ultrasonido,Grupo 3 - H20,2,5.0,6.48,10.373443983402488,9.57292309626608,False,ULTRASONIDO,13,3019951.720402019,7.23,16982436.52461746
HC9,ultrasonido,Grupo 3 - H20,3,5.0,7.62,-5.3941908713692905,,False,ULTRASONIDO,14,41686938.34703355,7.23,16982436.52461746
